timestamp_iso,timestamp_bkk,category,candidate,rank,vote_percentage
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-series,เสน่หาวาโย,1,44.0
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-series,ด้วงกับเธอ Duang With You Series,2,35.4
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.8
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T22:10:30.273240+07:00,2026-09-12 22:10:30,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.8
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.5
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.7
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-series,เสน่หาวาโย,1,44.0
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-series,ด้วงกับเธอ Duang With You Series,2,35.4
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.8
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T23:11:11.100133+07:00,2026-09-12 23:11:11,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.3
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.2
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.6
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.1
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-series,เสน่หาวาโย,1,43.9
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-series,ด้วงกับเธอ Duang With You Series,2,35.4
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.9
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-series,เขมจิราต้องรอด,4,1.2
2026-09-13T00:09:43.020762+07:00,2026-09-13 00:09:43,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.3
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.2
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.6
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.1
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-series,เสน่หาวาโย,1,43.9
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-series,ด้วงกับเธอ Duang With You Series,2,35.4
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-series,คุณแฟนบ้านนอก Hometown Romance,3,18.9
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-series,เขมจิราต้องรอด,4,1.2
2026-09-13T01:12:16.057989+07:00,2026-09-13 01:12:16,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
